Company,Product_Type,Greenhouse_Gas_Emissions,Pollutants_Emitted,Water_Consumption,Energy_Consumption,Waste_Generation,sustainability_rating,sustainability_category
Nike,Recycled_Poly,0.24071428571428571,0.25,0.21075,0.5675000000000001,0.18000000000000005,0.28979285714285713,Moderately Sustainable
Nike,Organic_Cotton,0.2285714285714286,1.0,0.3185,0.6699999999999999,0.13,0.46941428571428573,Moderately Sustainable
Forever 21,Linen,0.8547619047619048,0.5625,0.84175,0.15874999999999995,0.69,0.6215523809523809,Not Sustainable
Urban Outfitters,Recycled_Poly,0.6657142857142857,0.5,0.9722500000000001,0.05125000000000002,0.4850000000000001,0.5348428571428572,Not Sustainable
Zara,Wool,0.8307142857142857,0.3125,0.8972500000000001,0.9075,0.885,0.7665928571428571,Not Sustainable
Nike,Cotton,0.20095238095238094,0.125,0.74925,0.77125,0.7650000000000001,0.5222904761904762,Not Sustainable
Adidas,Wool,0.8433333333333333,0.8125,0.05800000000000005,0.8162500000000001,0.13,0.5320166666666667,Not Sustainable
Nike,Synthetic_Blend,0.6411904761904761,0.8125,0.68275,0.32125000000000004,0.45500000000000007,0.5825380952380952,Not Sustainable
Zara,Nylon,0.47333333333333333,0.9375,0.22649999999999992,0.7562500000000001,0.5549999999999999,0.5897166666666667,Not Sustainable
Nike,Nylon,0.7328571428571429,1.0,0.8912500000000001,0.85375,0.4850000000000001,0.7925714285714287,Not Sustainable
Forever 21,Nylon,0.19214285714285712,0.1875,0.12024999999999997,0.9775,0.30499999999999994,0.3564785714285714,Moderately Sustainable
Forever 21,Wool,0.8226190476190476,0.75,0.7355,0.9525000000000001,0.050000000000000044,0.6621238095238097,Not Sustainable
Urban Outfitters,Linen,0.07261904761904764,0.75,0.8325,0.80375,0.95,0.6817738095238095,Not Sustainable
Zara,Cotton,0.3523809523809524,0.0,0.6455,0.41999999999999993,0.125,0.30857619047619045,Moderately Sustainable
Urban Outfitters,Polyester,0.4942857142857143,0.6875,0.8380000000000001,0.87375,0.43999999999999995,0.6667071428571428,Not Sustainable
Adidas,Synthetic_Blend,0.09309523809523806,0.625,0.4690000000000001,0.89375,0.81,0.5781690476190476,Not Sustainable
Adidas,Cotton,0.6276190476190475,0.75,0.77125,0.44500000000000006,0.9950000000000001,0.7177738095238096,Not Sustainable
Urban Outfitters,Nylon,0.6859523809523809,0.4375,0.32400000000000007,0.3912500000000001,0.125,0.3927404761904762,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.9697619047619048,0.3125,0.7745,0.48875,0.2550000000000001,0.560102380952381,Not Sustainable
Urban Outfitters,Organic_Cotton,0.8538095238095238,0.6875,0.77275,0.2037500000000001,0.21499999999999997,0.5465619047619048,Not Sustainable
Zara,Nylon,0.6054761904761905,1.0,0.7170000000000001,0.82125,0.7150000000000001,0.7717452380952381,Not Sustainable
Forever 21,Tencel,0.7761904761904761,0.125,0.20324999999999993,0.11875000000000002,0.11499999999999999,0.26763809523809523,Moderately Sustainable
Urban Outfitters,Synthetic_Blend,0.6633333333333333,0.6875,0.40625,0.16999999999999993,0.49,0.48341666666666666,Moderately Sustainable
Nike,Viscose,0.16023809523809524,0.625,0.22999999999999998,0.5662499999999999,0.050000000000000044,0.32629761904761906,Moderately Sustainable
Forever 21,Recycled_Poly,0.05119047619047623,0.9375,0.22975000000000012,0.8887499999999999,0.28,0.47743809523809533,Moderately Sustainable
Adidas,Linen,0.2833333333333334,0.0,0.30374999999999996,0.31125,0.025000000000000022,0.1846666666666667,Highly Sustainable
Urban Outfitters,Linen,0.3747619047619048,0.8125,0.1905000000000001,0.6637500000000001,0.74,0.556302380952381,Not Sustainable
Forever 21,Microfiber,0.7097619047619048,0.5,0.4415,0.4737500000000001,0.4650000000000001,0.518002380952381,Not Sustainable
Nike,Tencel,0.15023809523809523,0.25,0.32925000000000004,0.8987499999999999,0.31499999999999995,0.388647619047619,Moderately Sustainable
Forever 21,Recycled_Poly,0.9897619047619046,0.9375,0.548,0.4012500000000001,0.13,0.601302380952381,Not Sustainable
Adidas,Organic_Cotton,0.4366666666666667,0.875,0.2755000000000001,0.7350000000000001,0.06500000000000006,0.4774333333333334,Moderately Sustainable
Forever 21,Linen,0.8507142857142858,0.125,0.976,0.21875,0.025000000000000022,0.4390928571428572,Moderately Sustainable
Urban Outfitters,Tencel,0.6778571428571427,0.9375,0.88825,0.90375,0.18500000000000005,0.7184714285714285,Not Sustainable
Nike,Nylon,0.4914285714285715,0.0,0.7304999999999999,0.7650000000000001,0.625,0.5223857142857143,Not Sustainable
Adidas,Microfiber,0.8816666666666666,0.5625,0.55125,0.8912500000000001,0.8600000000000001,0.7493333333333334,Not Sustainable
Nike,Cotton,0.9907142857142857,0.8125,0.14749999999999996,0.98,0.69,0.7241428571428571,Not Sustainable
Forever 21,Organic_Cotton,0.10309523809523807,0.6875,0.6014999999999999,0.15250000000000008,0.99,0.5069190476190476,Not Sustainable
Forever 21,Nylon,0.8069047619047618,0.3125,0.75,0.24875000000000003,0.31499999999999995,0.4866309523809524,Moderately Sustainable
Adidas,Recycled_Poly,0.9652380952380952,0.1875,0.33975,0.11375000000000002,0.12,0.345247619047619,Moderately Sustainable
Forever 21,Wool,0.7947619047619048,0.75,0.7130000000000001,0.60625,0.17500000000000004,0.6078023809523809,Not Sustainable
Adidas,Nylon,0.6926190476190477,0.3125,0.724,0.55,0.32000000000000006,0.5198238095238097,Not Sustainable
Zara,Recycled_Poly,0.7828571428571429,0.375,0.23199999999999998,0.44875,0.825,0.5327214285714286,Not Sustainable
Zara,Organic_Cotton,0.1833333333333334,1.0,0.26374999999999993,0.025000000000000022,0.7750000000000001,0.4494166666666667,Moderately Sustainable
Forever 21,Polyester,0.18619047619047618,0.3125,0.0017499999999999183,0.67625,0.015000000000000013,0.23833809523809527,Highly Sustainable
Nike,Microfiber,0.05380952380952381,0.6875,0.87975,0.08875,0.21999999999999997,0.38596190476190473,Moderately Sustainable
Forever 21,Linen,0.42571428571428577,0.6875,0.09925000000000006,0.87375,0.19500000000000006,0.4562428571428573,Moderately Sustainable
Nike,Viscose,0.8595238095238096,0.3125,0.5195000000000001,0.18999999999999995,0.565,0.48930476190476196,Moderately Sustainable
Forever 21,Polyester,0.23452380952380952,0.5625,0.9572499999999999,0.37250000000000005,0.135,0.4523547619047619,Moderately Sustainable
Adidas,Viscose,0.32642857142857146,0.1875,0.5095000000000001,0.24625000000000008,0.77,0.4079357142857143,Moderately Sustainable
Forever 21,Organic_Cotton,0.7583333333333333,0.875,0.9665000000000001,0.14874999999999994,0.855,0.7207166666666667,Not Sustainable
Zara,Organic_Cotton,0.713095238095238,0.25,0.2450000000000001,0.6275,0.24,0.4151190476190476,Moderately Sustainable
Zara,Organic_Cotton,0.9369047619047619,0.1875,0.8680000000000001,0.665,0.11499999999999999,0.5544809523809524,Not Sustainable
Nike,Tencel,0.7688095238095238,0.375,0.28925,0.4099999999999999,0.17000000000000004,0.4026119047619048,Moderately Sustainable
Adidas,Synthetic_Blend,0.7883333333333333,0.8125,0.3860000000000001,0.10499999999999998,0.625,0.5433666666666668,Not Sustainable
Urban Outfitters,Nylon,0.944047619047619,0.75,0.31299999999999994,0.63625,0.9850000000000001,0.7256595238095238,Not Sustainable
Zara,Tencel,0.36666666666666664,0.125,0.3142499999999999,0.75125,0.9550000000000001,0.5024333333333333,Not Sustainable
Forever 21,Recycled_Poly,0.09333333333333332,0.0,0.048250000000000126,0.38749999999999996,0.49,0.20381666666666667,Highly Sustainable
Nike,Tencel,0.845952380952381,1.0,0.5365,0.22750000000000004,0.6500000000000001,0.6519904761904762,Not Sustainable
Zara,Cotton,0.8916666666666666,0.3125,0.9137500000000001,0.2825,0.9100000000000001,0.6620833333333334,Not Sustainable
Zara,Cotton,0.4030952380952381,0.0,0.046250000000000124,0.48750000000000004,0.26,0.23936904761904768,Highly Sustainable
Nike,Polyester,0.645,0.3125,0.3992500000000001,0.29125,0.4750000000000001,0.42460000000000003,Moderately Sustainable
Zara,Recycled_Poly,0.48000000000000004,0.5,0.903,0.54,0.8700000000000001,0.6586000000000001,Not Sustainable
Nike,Cotton,0.798095238095238,0.0,0.4257500000000001,0.52875,0.48,0.4465190476190476,Moderately Sustainable
Adidas,Linen,0.020238095238095277,0.75,0.042750000000000066,0.8900000000000001,0.98,0.5365976190476192,Not Sustainable
Adidas,Wool,0.13738095238095244,0.1875,0.1180000000000001,0.20250000000000012,0.625,0.2540761904761905,Moderately Sustainable
Adidas,Tencel,0.32642857142857146,0.5,0.978,0.8712500000000001,0.915,0.7181357142857143,Not Sustainable
Nike,Tencel,0.5552380952380953,0.5,0.11099999999999999,0.9737500000000001,0.15000000000000002,0.45799761904761904,Moderately Sustainable
Adidas,Nylon,0.9711904761904762,0.375,0.13000000000000012,0.6625000000000001,0.04500000000000004,0.43673809523809526,Moderately Sustainable
Urban Outfitters,Nylon,0.44595238095238093,0.0625,0.853,0.4962500000000001,0.235,0.4185404761904762,Moderately Sustainable
Zara,Cotton,0.7233333333333334,0.875,0.756,0.1825000000000001,0.565,0.6203666666666667,Not Sustainable
Zara,Wool,0.3685714285714286,0.375,0.7422500000000001,0.40625,0.05500000000000005,0.38941428571428577,Moderately Sustainable
Zara,Recycled_Poly,0.4890476190476191,0.3125,0.35850000000000004,0.59125,0.2550000000000001,0.4012595238095239,Moderately Sustainable
Zara,Microfiber,0.29857142857142854,0.5625,0.5175000000000001,0.08125000000000004,0.2849999999999999,0.3489642857142857,Moderately Sustainable
Adidas,Organic_Cotton,0.04928571428571432,0.875,0.07099999999999995,0.31375,0.77,0.4158071428571429,Moderately Sustainable
Nike,Tencel,0.27952380952380956,0.625,0.05800000000000005,0.14250000000000007,0.875,0.3960047619047619,Moderately Sustainable
Urban Outfitters,Tencel,0.03404761904761905,0.3125,0.74125,0.4112500000000001,0.47,0.39380952380952383,Moderately Sustainable
Adidas,Nylon,0.011428571428571455,0.75,0.0035000000000000586,0.72,0.07000000000000006,0.3109857142857143,Moderately Sustainable
Forever 21,Nylon,0.06857142857142862,0.125,0.0202500000000001,0.8300000000000001,0.605,0.3297642857142858,Moderately Sustainable
Urban Outfitters,Synthetic_Blend,0.7542857142857142,0.875,0.9319999999999999,0.9575,0.30000000000000004,0.7637571428571428,Not Sustainable
Urban Outfitters,Viscose,0.673095238095238,0.875,0.49049999999999994,0.19500000000000006,0.5800000000000001,0.5627190476190476,Not Sustainable
Nike,Cotton,0.5592857142857144,0.3125,0.986,0.4962500000000001,0.32499999999999996,0.5358071428571429,Not Sustainable
Nike,Polyester,0.5847619047619048,0.25,0.043500000000000094,0.5875000000000001,0.5250000000000001,0.39815238095238104,Moderately Sustainable
Adidas,Microfiber,0.6883333333333332,0.375,0.96425,0.51875,0.5349999999999999,0.6162666666666666,Not Sustainable
Urban Outfitters,Linen,0.7576190476190476,0.875,0.37224999999999997,0.43125000000000013,0.41500000000000004,0.5702238095238096,Not Sustainable
Urban Outfitters,Recycled_Poly,0.4014285714285714,0.4375,0.22199999999999998,0.9112500000000001,0.24,0.4424357142857144,Moderately Sustainable
Adidas,Wool,0.7088095238095238,0.875,0.56125,0.9775,0.52,0.7285119047619047,Not Sustainable
Nike,Cotton,0.2754761904761905,0.9375,0.11125000000000007,0.6937500000000001,0.8300000000000001,0.569595238095238,Not Sustainable
Nike,Viscose,0.0990476190476191,0.375,0.22225000000000006,0.43125000000000013,0.7050000000000001,0.36650952380952384,Moderately Sustainable
Urban Outfitters,Tencel,0.35166666666666674,0.875,0.024250000000000105,0.8875,0.26,0.47968333333333335,Moderately Sustainable
Forever 21,Wool,0.5330952380952381,0.25,0.6565000000000001,0.5137499999999999,0.7350000000000001,0.5376690476190477,Not Sustainable
Adidas,Microfiber,0.9138095238095238,0.4375,0.8887499999999999,0.9450000000000001,0.16500000000000004,0.6700119047619048,Not Sustainable
Nike,Viscose,0.06880952380952382,0.1875,0.80575,0.08250000000000002,0.10499999999999998,0.24991190476190478,Highly Sustainable
Zara,Polyester,0.17523809523809525,0.625,0.9537500000000001,0.45625000000000004,0.2550000000000001,0.493047619047619,Moderately Sustainable
Adidas,Synthetic_Blend,0.7078571428571427,0.625,0.5972500000000001,0.57125,0.605,0.6212714285714285,Not Sustainable
Adidas,Synthetic_Blend,0.1978571428571429,0.3125,0.92225,0.1937500000000001,0.20500000000000007,0.36627142857142864,Moderately Sustainable
Zara,Tencel,0.799047619047619,0.3125,0.575,0.70625,0.8,0.6385595238095239,Not Sustainable
Nike,Cotton,0.285952380952381,0.875,0.09925000000000006,0.96625,0.050000000000000044,0.45529047619047613,Moderately Sustainable
Urban Outfitters,Linen,0.9299999999999999,0.3125,0.7855000000000001,0.025000000000000022,0.75,0.5606,Not Sustainable
Urban Outfitters,Viscose,0.3545238095238095,0.875,0.9152500000000001,0.025000000000000022,0.625,0.5589547619047619,Not Sustainable
Forever 21,Organic_Cotton,0.16571428571428576,0.6875,0.07050000000000001,0.22625000000000006,0.17000000000000004,0.26399285714285714,Moderately Sustainable
Nike,Wool,0.2914285714285714,0.1875,0.9572499999999999,0.855,0.25,0.5082357142857143,Not Sustainable
Nike,Synthetic_Blend,0.6916666666666667,0.9375,0.016250000000000098,0.7949999999999999,0.7550000000000001,0.6390833333333333,Not Sustainable
Adidas,Organic_Cotton,0.37452380952380954,1.0,0.28675000000000006,0.665,0.030000000000000027,0.4712547619047619,Moderately Sustainable
Nike,Recycled_Poly,0.4657142857142857,0.5625,0.26925,0.57375,0.55,0.4842428571428572,Moderately Sustainable
Zara,Synthetic_Blend,0.15642857142857142,0.625,0.5645,0.040000000000000036,0.16500000000000004,0.3101857142857143,Moderately Sustainable
Zara,Viscose,0.5902380952380952,0.75,0.20425000000000004,0.6012500000000001,0.4850000000000001,0.5261476190476191,Not Sustainable
Zara,Wool,0.7316666666666667,0.625,0.37549999999999994,0.655,1.0,0.6774333333333333,Not Sustainable
Urban Outfitters,Organic_Cotton,0.6752380952380952,0.5,0.5655000000000001,0.24625000000000008,0.625,0.522397619047619,Not Sustainable
Nike,Nylon,0.16523809523809524,0.625,0.8820000000000001,0.6512500000000001,0.14500000000000002,0.4936976190476191,Moderately Sustainable
Adidas,Nylon,0.14500000000000007,0.3125,0.38225,0.08250000000000002,0.19500000000000006,0.22345,Highly Sustainable
Adidas,Nylon,0.01880952380952383,0.0,0.754,0.43625,0.79,0.39981190476190476,Moderately Sustainable
Adidas,Viscose,0.6452380952380952,0.1875,0.6272500000000001,0.15500000000000003,0.07000000000000006,0.33699761904761905,Moderately Sustainable
Adidas,Nylon,0.1788095238095238,0.125,0.00374999999999992,0.55375,0.875,0.3472619047619047,Moderately Sustainable
Adidas,Polyester,0.7545238095238096,0.625,0.64025,0.6775,0.245,0.588454761904762,Not Sustainable
Adidas,Linen,0.36285714285714293,0.9375,0.29475000000000007,0.93625,0.865,0.6792714285714286,Not Sustainable
Zara,Linen,0.99,0.0,0.08125000000000004,0.2250000000000001,0.25,0.30925,Moderately Sustainable
Adidas,Tencel,0.3692857142857143,0.1875,0.7195,0.9737500000000001,0.09499999999999997,0.46900714285714284,Moderately Sustainable
Adidas,Organic_Cotton,0.3166666666666667,0.75,0.6505000000000001,0.7575000000000001,0.375,0.5699333333333334,Not Sustainable
Urban Outfitters,Tencel,0.4254761904761905,0.8125,0.25675000000000003,0.4412499999999999,0.94,0.5751952380952381,Not Sustainable
Forever 21,Polyester,0.5488095238095239,0.3125,0.06600000000000006,0.07874999999999999,0.08000000000000007,0.21721190476190477,Highly Sustainable
Nike,Polyester,0.8388095238095237,0.125,0.69,0.9775,0.915,0.7092619047619048,Not Sustainable
Zara,Wool,0.6209523809523809,0.6875,0.71475,0.8712500000000001,0.7750000000000001,0.7338904761904763,Not Sustainable
Zara,Viscose,0.6221428571428571,0.875,0.36650000000000005,0.95,0.6100000000000001,0.6847285714285715,Not Sustainable
Urban Outfitters,Synthetic_Blend,0.6111904761904761,0.375,0.23350000000000004,0.75125,0.21499999999999997,0.4371880952380952,Moderately Sustainable
Nike,Microfiber,0.9002380952380953,0.625,0.9455,0.5150000000000001,0.5900000000000001,0.7151476190476191,Not Sustainable
Urban Outfitters,Recycled_Poly,0.7519047619047619,0.8125,0.9722500000000001,0.03125,0.17500000000000004,0.5485809523809524,Not Sustainable
Urban Outfitters,Wool,0.779047619047619,0.6875,0.014250000000000096,0.5549999999999999,0.845,0.5761595238095237,Not Sustainable
Adidas,Viscose,0.42309523809523814,0.1875,0.016750000000000043,0.5,0.6000000000000001,0.3454690476190477,Moderately Sustainable
Nike,Organic_Cotton,0.04214285714285715,0.9375,0.40149999999999997,0.20250000000000012,0.385,0.3937285714285715,Moderately Sustainable
Nike,Cotton,0.9488095238095238,0.9375,0.44300000000000006,0.5562500000000001,0.20000000000000007,0.6171119047619049,Not Sustainable
Zara,Organic_Cotton,0.13047619047619047,0.625,0.72275,0.6100000000000001,0.7750000000000001,0.572645238095238,Not Sustainable
Adidas,Cotton,0.9638095238095237,0.375,0.42625,0.6275,0.015000000000000013,0.48151190476190475,Moderately Sustainable
Adidas,Organic_Cotton,0.8366666666666667,0.1875,0.6132500000000001,0.16500000000000004,0.675,0.49548333333333333,Moderately Sustainable
Nike,Organic_Cotton,0.7207142857142856,0.9375,0.0645,0.022499999999999964,0.5700000000000001,0.46304285714285714,Moderately Sustainable
Urban Outfitters,Cotton,0.6361904761904762,0.4375,0.9317500000000001,0.40000000000000013,0.81,0.6430880952380954,Not Sustainable
Nike,Tencel,0.6457142857142857,0.375,0.9235,0.1625000000000001,0.4099999999999999,0.5033428571428571,Not Sustainable
Forever 21,Cotton,0.46214285714285713,0.4375,0.5002500000000001,0.72,0.6000000000000001,0.5439785714285714,Not Sustainable
Nike,Tencel,0.749047619047619,0.25,0.6385000000000001,0.4112500000000001,0.09999999999999998,0.4297595238095238,Moderately Sustainable
Urban Outfitters,Linen,0.5188095238095238,0.125,0.46025000000000005,0.49750000000000005,0.9950000000000001,0.5193119047619048,Not Sustainable
Nike,Recycled_Poly,0.11500000000000005,0.9375,0.25249999999999995,0.2849999999999999,0.81,0.48,Moderately Sustainable
Nike,Organic_Cotton,0.9411904761904761,0.25,0.8022500000000001,0.3487500000000001,0.405,0.5494380952380953,Not Sustainable
Nike,Viscose,0.39000000000000007,0.375,0.9805000000000001,0.7637499999999999,0.77,0.65585,Not Sustainable
Nike,Polyester,0.983095238095238,0.5625,0.254,0.48124999999999996,0.54,0.5641690476190476,Not Sustainable
Nike,Synthetic_Blend,0.280952380952381,0.5625,0.02574999999999994,0.036250000000000004,0.8300000000000001,0.3470904761904762,Moderately Sustainable
Urban Outfitters,Nylon,0.9066666666666667,0.25,0.45724999999999993,0.8,0.4850000000000001,0.5797833333333333,Not Sustainable
